Message_ID,Message_Text,Caller_Location,Is_Fraud,Communication_Type,Duration_Seconds
988,assignment project update schedule meeting family trip family trip,Delhi,0,SMS,0
989,call me project update project update invoice,Unknown,0,SMS,0
990,KYC update OTP KYC update OTP,Bangalore,1,Call,91
991,urgent blocked investment scheme investment scheme OTP,Noida,1,Call,265
992,assignment hello family trip hello schedule,Pune,0,Call,44
993,project update hello assignment call me invoice family trip,Chennai,0,Call,114
994,assignment call me schedule,Chennai,0,SMS,0
995,dinner call me documents dinner meeting family trip,Unknown,0,SMS,0
996,assignment meeting hello schedule,Bangalore,0,SMS,0
997,bank alert win urgent,Mumbai,1,SMS,0
998,project update meeting call me call me schedule meeting,Delhi,0,SMS,0
999,claim now bank alert urgent,Unknown,1,SMS,0
1000,call me call me project update,Pune,0,SMS,0
1001,project update assignment hello,Kolkata,0,SMS,0
1002,invoice project update project update,Mumbai,0,SMS,0
1003,bank alert investment scheme win,Noida,1,SMS,0
1004,dinner family trip hello meeting family trip meeting,Mumbai,0,Call,117
1005,free gift investment scheme KYC update,Unknown,1,Call,64
1006,assignment hello assignment family trip assignment,Unknown,0,Call,158
1007,documents hello meeting hello call me,Unknown,0,SMS,0
1008,urgent blocked OTP,Unknown,1,Call,31
1009,hello project update family trip family trip,Mumbai,0,SMS,0
1010,assignment assignment family trip,Unknown,0,SMS,0
1011,invoice documents documents meeting hello,Bangalore,0,Call,201
1012,OTP bank alert KYC update blocked free gift,Mumbai,1,SMS,0
1013,bank alert KYC update blocked urgent blocked investment scheme,Kolkata,1,Call,235
1014,project update invoice invoice assignment assignment,Bangalore,0,SMS,0
1015,family trip dinner dinner family trip hello family trip,Pune,0,SMS,0
1016,OTP OTP claim now,Kolkata,1,Call,35
1017,documents family trip family trip hello,Noida,0,Call,225
1018,meeting invoice invoice invoice,Chennai,0,Call,222
1019,blocked investment scheme free gift lottery,Mumbai,1,Call,146
1020,documents schedule hello assignment schedule,Chennai,0,Call,118
1021,assignment dinner invoice assignment project update invoice,Mumbai,0,Call,108
1022,invoice hello meeting schedule assignment,Kolkata,0,SMS,0
1023,investment scheme urgent claim now bank alert free gift bank alert,Noida,1,SMS,0
1024,investment scheme bank alert KYC update win investment scheme,Delhi,1,SMS,0
1025,investment scheme win OTP win bank alert KYC update,Delhi,1,SMS,0
1026,dinner schedule documents dinner meeting meeting,Bangalore,0,Call,131
1027,lottery lottery KYC update,Unknown,1,SMS,0
1028,urgent claim now free gift OTP,Unknown,1,SMS,0
1029,documents family trip assignment,Delhi,0,Call,46
1030,lottery blocked investment scheme free gift blocked urgent,Kolkata,1,SMS,0
1031,documents meeting call me family trip invoice,Noida,0,Call,32
1032,project update meeting assignment call me dinner,Bangalore,0,Call,197
1033,hello call me assignment,Kolkata,0,Call,281
1034,project update project update schedule,Unknown,0,SMS,0
1035,invoice assignment project update,Bangalore,0,Call,137
1036,schedule schedule schedule call me schedule,Chennai,0,SMS,0
1037,meeting assignment meeting,Hyderabad,0,SMS,0
1038,hello project update invoice schedule,Pune,0,SMS,0
1039,dinner dinner project update,Bangalore,0,Call,198
1040,hello dinner meeting documents,Unknown,0,Call,149
1041,call me family trip dinner invoice schedule,Kolkata,0,Call,24
1042,claim now investment scheme free gift lottery KYC update,Chennai,1,SMS,0
1043,call me family trip documents dinner,Pune,0,SMS,0
1044,hello hello dinner dinner dinner,Pune,0,Call,92
1045,urgent urgent KYC update win win,Bangalore,1,SMS,0
1046,invoice project update family trip project update hello,Pune,0,Call,235
1047,dinner schedule schedule family trip assignment,Chennai,0,Call,279
1048,hello meeting call me invoice,Noida,0,SMS,0
1049,lottery KYC update win urgent,Kolkata,1,SMS,0
1050,meeting call me assignment,Bangalore,0,Call,187
1051,OTP investment scheme free gift urgent,Pune,1,SMS,0
1052,project update call me invoice call me,Noida,0,Call,74
1053,KYC update win urgent OTP OTP,Kolkata,1,Call,136
1054,free gift KYC update lottery investment scheme,Mumbai,1,SMS,0
1055,investment scheme investment scheme lottery KYC update,Noida,1,Call,107
1056,assignment invoice meeting meeting dinner dinner,Mumbai,0,SMS,0
1057,win claim now claim now win,Mumbai,1,Call,196
1058,invoice family trip documents assignment,Noida,0,SMS,0
1059,dinner project update project update,Pune,0,SMS,0
1060,invoice meeting schedule call me call me,Mumbai,0,Call,63
1061,win investment scheme bank alert,Pune,1,SMS,0
1062,investment scheme win investment scheme urgent investment scheme claim now,Pune,1,SMS,0
1063,claim now bank alert urgent OTP lottery,Kolkata,1,Call,281
1064,dinner hello documents,Chennai,0,SMS,0
1065,project update hello family trip hello invoice assignment,Pune,0,Call,21
1066,meeting call me project update call me assignment,Kolkata,0,SMS,0
1067,invoice invoice assignment project update call me dinner,Hyderabad,0,Call,158
1068,invoice call me schedule call me schedule schedule,Mumbai,0,Call,110
1069,invoice project update family trip,Bangalore,0,Call,192
1070,invoice project update project update hello assignment,Pune,0,Call,262
1071,assignment assignment documents invoice project update hello,Noida,0,SMS,0
1072,schedule family trip family trip,Mumbai,0,Call,147
1073,schedule call me call me assignment,Mumbai,0,SMS,0
1074,invoice documents hello family trip assignment,Hyderabad,0,Call,44
1075,lottery investment scheme lottery urgent win,Bangalore,1,SMS,0
1076,schedule project update assignment project update,Kolkata,0,Call,192
1077,hello dinner documents dinner family trip hello,Hyderabad,0,SMS,0
1078,project update documents project update invoice,Chennai,0,SMS,0
1079,invoice call me dinner documents invoice,Mumbai,0,Call,287
1080,free gift KYC update blocked,Pune,1,Call,136
1081,free gift OTP blocked investment scheme free gift,Pune,1,Call,295
1082,project update assignment schedule invoice,Hyderabad,0,SMS,0
1083,meeting call me hello,Chennai,0,SMS,0
1084,free gift lottery OTP OTP,Delhi,1,SMS,0
1085,investment scheme blocked KYC update investment scheme,Unknown,1,SMS,0
1086,hello hello meeting assignment,Noida,0,Call,190
1087,hello family trip meeting,Noida,0,Call,116
1088,schedule meeting project update,Delhi,0,Call,267
1089,win KYC update investment scheme OTP,Mumbai,1,Call,237
1090,meeting assignment meeting meeting,Kolkata,0,SMS,0
1091,bank alert win lottery bank alert win,Bangalore,1,SMS,0
1092,family trip assignment documents,Delhi,0,Call,218
1093,project update invoice documents,Chennai,0,SMS,0
1094,assignment meeting schedule assignment family trip,Pune,0,Call,91
1095,family trip family trip family trip assignment schedule call me,Unknown,0,SMS,0
1096,family trip call me schedule schedule,Mumbai,0,SMS,0
1097,documents project update invoice hello invoice,Unknown,0,SMS,0
1098,assignment hello schedule invoice dinner,Bangalore,0,SMS,0
1099,win claim now win,Pune,1,SMS,0
1100,call me assignment project update call me family trip call me,Chennai,0,SMS,0
1101,assignment documents family trip schedule meeting call me,Noida,0,Call,106
1102,free gift win OTP claim now,Bangalore,1,SMS,0
1103,urgent KYC update free gift,Delhi,1,Call,82
1104,claim now urgent KYC update lottery win claim now,Noida,1,Call,245
1105,win KYC update blocked free gift,Noida,1,Call,161
1106,family trip dinner schedule assignment call me family trip,Chennai,0,Call,82
1107,assignment invoice assignment meeting call me project update,Delhi,0,Call,249
1108,blocked OTP win,Hyderabad,1,Call,244
1109,family trip call me documents assignment,Bangalore,0,SMS,0
1110,call me assignment invoice meeting,Kolkata,0,SMS,0
1111,KYC update free gift bank alert investment scheme,Pune,1,SMS,0
1112,project update invoice family trip schedule,Chennai,0,Call,296
1113,hello invoice meeting,Pune,0,Call,41
1114,hello assignment family trip schedule,Bangalore,0,Call,11
1115,dinner meeting documents,Delhi,0,SMS,0
1116,assignment dinner call me schedule project update documents,Kolkata,0,SMS,0
1117,family trip schedule hello invoice hello hello,Unknown,0,SMS,0
1118,free gift lottery win blocked lottery,Kolkata,1,Call,177
1119,schedule hello call me schedule invoice project update,Chennai,0,Call,251
1120,documents invoice call me project update,Pune,0,Call,148
1121,OTP KYC update KYC update investment scheme KYC update urgent,Kolkata,1,SMS,0
1122,KYC update urgent bank alert urgent win claim now,Mumbai,1,Call,37
1123,win claim now investment scheme bank alert,Delhi,1,Call,103
1124,claim now claim now free gift,Delhi,1,Call,182
1125,meeting meeting call me hello,Mumbai,0,Call,217
1126,call me invoice invoice call me call me hello,Noida,0,SMS,0
1127,project update family trip schedule invoice,Noida,0,SMS,0
1128,family trip call me hello dinner hello,Bangalore,0,Call,223
1129,documents documents family trip meeting documents,Hyderabad,0,Call,124
1130,documents project update dinner project update dinner,Unknown,0,SMS,0
1131,assignment schedule invoice documents,Mumbai,0,SMS,0
1132,invoice documents project update schedule,Bangalore,0,Call,117
1133,project update project update dinner meeting hello family trip,Pune,0,SMS,0
1134,invoice assignment documents,Mumbai,0,SMS,0
1135,project update meeting project update schedule dinner assignment,Hyderabad,0,Call,186
1136,hello schedule call me assignment project update,Mumbai,0,SMS,0
1137,OTP KYC update lottery,Hyderabad,1,SMS,0
1138,meeting invoice hello meeting,Hyderabad,0,SMS,0
1139,schedule invoice meeting assignment,Hyderabad,0,SMS,0
1140,dinner call me hello schedule documents project update,Delhi,0,Call,118
1141,OTP lottery OTP blocked,Kolkata,1,SMS,0
1142,project update invoice meeting,Delhi,0,SMS,0
1143,family trip meeting call me family trip call me,Bangalore,0,Call,274
1144,documents hello project update dinner,Delhi,0,SMS,0
1145,invoice dinner assignment,Delhi,0,Call,22
1146,investment scheme blocked KYC update investment scheme lottery OTP,Pune,1,Call,11
1147,free gift investment scheme blocked free gift,Mumbai,1,SMS,0
1148,meeting hello project update dinner,Delhi,0,SMS,0
1149,lottery claim now bank alert blocked urgent claim now,Hyderabad,1,SMS,0
1150,win claim now KYC update bank alert,Mumbai,1,SMS,0
1151,call me dinner family trip schedule meeting,Noida,0,SMS,0
1152,OTP lottery KYC update,Pune,1,Call,33
1153,family trip project update assignment,Kolkata,0,SMS,0
1154,invoice assignment family trip schedule assignment documents,Pune,0,Call,20
1155,assignment meeting documents,Hyderabad,0,SMS,0
1156,urgent investment scheme blocked bank alert claim now urgent,Mumbai,1,Call,230
1157,project update project update hello assignment invoice call me,Kolkata,0,SMS,0
1158,blocked urgent bank alert investment scheme bank alert free gift,Unknown,1,SMS,0
1159,KYC update free gift lottery,Chennai,1,SMS,0
1160,schedule dinner schedule,Pune,0,SMS,0
1161,free gift KYC update KYC update win investment scheme,Kolkata,1,SMS,0
1162,project update dinner dinner dinner family trip,Bangalore,0,Call,287
1163,project update family trip schedule assignment call me,Kolkata,0,SMS,0
1164,documents project update documents hello project update schedule,Chennai,0,SMS,0
1165,project update family trip assignment call me,Hyderabad,0,SMS,0
1166,claim now free gift free gift KYC update OTP,Mumbai,1,Call,228
1167,blocked OTP claim now KYC update,Unknown,1,SMS,0
1168,assignment call me family trip,Bangalore,0,Call,79
1169,hello dinner project update schedule hello,Kolkata,0,SMS,0
1170,dinner documents invoice invoice call me,Delhi,0,Call,152
1171,call me hello hello assignment project update meeting,Hyderabad,0,SMS,0
1172,blocked free gift lottery lottery win bank alert,Pune,1,SMS,0
1173,family trip call me dinner project update,Pune,0,Call,98
1174,project update schedule meeting schedule meeting,Chennai,0,SMS,0
1175,family trip call me documents,Hyderabad,0,Call,132
1176,family trip project update documents,Bangalore,0,SMS,0
1177,KYC update blocked blocked bank alert win,Noida,1,SMS,0
1178,documents family trip family trip documents meeting,Unknown,0,Call,143
1179,win claim now blocked,Bangalore,1,SMS,0
1180,schedule schedule hello project update family trip,Unknown,0,Call,155
1181,investment scheme free gift urgent investment scheme win,Mumbai,1,Call,148
1182,project update documents documents assignment,Mumbai,0,SMS,0
1183,family trip hello documents dinner dinner,Hyderabad,0,SMS,0
1184,KYC update lottery lottery,Hyderabad,1,SMS,0
1185,project update documents schedule assignment,Pune,0,Call,134
1186,claim now KYC update win,Delhi,1,Call,15
1187,schedule documents schedule,Chennai,0,SMS,0
1188,schedule hello project update family trip dinner,Delhi,0,Call,143
1189,assignment project update invoice,Bangalore,0,Call,35
1190,schedule family trip hello call me assignment assignment,Pune,0,Call,53
1191,dinner call me documents call me schedule schedule,Unknown,0,Call,279
1192,schedule schedule project update assignment call me assignment,Noida,0,SMS,0
1193,invoice call me project update invoice assignment invoice,Kolkata,0,SMS,0
1194,dinner invoice call me,Mumbai,0,SMS,0
1195,schedule schedule documents,Delhi,0,Call,292
1196,investment scheme urgent free gift free gift KYC update lottery,Chennai,1,Call,62
1197,investment scheme free gift bank alert free gift KYC update claim now,Noida,1,Call,252
1198,win win bank alert bank alert,Noida,1,Call,94
1199,documents project update invoice,Mumbai,0,SMS,0
1200,project update meeting assignment,Hyderabad,0,Call,207
1201,win OTP blocked KYC update,Noida,1,Call,139
1202,family trip meeting family trip,Bangalore,0,SMS,0
1203,documents call me meeting,Bangalore,0,SMS,0
1204,dinner meeting documents hello,Hyderabad,0,SMS,0
1205,meeting documents invoice assignment project update invoice,Unknown,0,Call,107
1206,blocked OTP free gift win OTP KYC update,Pune,1,Call,200
1207,family trip dinner project update invoice,Hyderabad,0,Call,242
1208,call me schedule documents project update family trip documents,Bangalore,0,Call,18
1209,schedule call me meeting,Noida,0,Call,143
1210,bank alert blocked bank alert KYC update,Bangalore,1,Call,81
1211,documents project update meeting meeting dinner family trip,Kolkata,0,SMS,0
1212,invoice meeting meeting hello assignment hello,Pune,0,Call,69
1213,hello assignment family trip documents call me,Chennai,0,SMS,0
1214,claim now lottery urgent,Kolkata,1,SMS,0
1215,invoice documents assignment invoice,Unknown,0,SMS,0
1216,meeting invoice call me assignment invoice,Mumbai,0,Call,195
1217,meeting meeting invoice,Kolkata,0,Call,212
1218,family trip dinner schedule hello assignment schedule,Unknown,0,SMS,0
1219,documents documents meeting documents family trip,Unknown,0,Call,198
1220,dinner documents call me dinner family trip schedule,Chennai,0,Call,82
1221,urgent urgent OTP bank alert,Mumbai,1,SMS,0
1222,documents meeting assignment schedule schedule,Delhi,0,Call,163
1223,schedule schedule assignment assignment documents invoice,Hyderabad,0,Call,28
1224,claim now win OTP OTP,Noida,1,Call,190
1225,dinner invoice documents meeting project update,Delhi,0,Call,223
1226,project update documents meeting,Hyderabad,0,SMS,0
1227,dinner assignment hello invoice,Hyderabad,0,SMS,0
1228,schedule documents invoice schedule,Noida,0,Call,26
1229,KYC update KYC update investment scheme bank alert KYC update,Mumbai,1,Call,110
1230,invoice call me call me schedule,Unknown,0,Call,60
1231,OTP bank alert free gift OTP,Hyderabad,1,SMS,0
1232,hello schedule project update family trip documents,Unknown,0,Call,288
1233,meeting dinner meeting meeting assignment documents,Chennai,0,Call,151
1234,schedule assignment meeting,Kolkata,0,SMS,0
1235,project update dinner meeting call me,Unknown,0,Call,286
1236,documents documents documents family trip family trip,Mumbai,0,SMS,0
1237,KYC update claim now urgent,Noida,1,Call,206
1238,assignment schedule meeting invoice schedule,Unknown,0,SMS,0
1239,investment scheme claim now OTP,Noida,1,Call,217
1240,project update family trip assignment dinner call me project update,Pune,0,Call,56
1241,bank alert blocked bank alert claim now KYC update win,Hyderabad,1,SMS,0
1242,blocked claim now investment scheme urgent bank alert,Chennai,1,SMS,0
1243,investment scheme blocked claim now,Kolkata,1,SMS,0
1244,KYC update bank alert urgent KYC update,Mumbai,1,SMS,0
1245,OTP claim now investment scheme bank alert bank alert blocked,Chennai,1,SMS,0
1246,dinner call me schedule hello project update,Kolkata,0,Call,212
1247,project update family trip documents meeting,Chennai,0,SMS,0
1248,family trip project update project update,Chennai,0,SMS,0
1249,OTP investment scheme lottery,Bangalore,1,SMS,0
1250,family trip schedule documents,Hyderabad,0,SMS,0
1251,OTP bank alert claim now free gift bank alert urgent,Delhi,1,Call,212
1252,project update meeting meeting assignment,Kolkata,0,Call,152
1253,call me dinner project update meeting dinner schedule,Mumbai,0,Call,97
1254,assignment family trip family trip,Unknown,0,Call,138
1255,invoice project update dinner hello,Chennai,0,Call,195
1256,meeting documents documents family trip,Chennai,0,SMS,0
1257,hello documents call me call me,Kolkata,0,Call,292
1258,project update hello call me,Pune,0,Call,34
1259,call me family trip documents project update,Delhi,0,SMS,0
1260,dinner schedule meeting,Chennai,0,SMS,0
1261,meeting assignment schedule,Bangalore,0,Call,12
1262,OTP lottery lottery urgent,Noida,1,Call,258
1263,hello hello dinner documents,Bangalore,0,SMS,0
1264,schedule invoice schedule assignment,Delhi,0,Call,151
1265,meeting schedule meeting schedule assignment documents,Bangalore,0,SMS,0
1266,invoice call me dinner dinner invoice,Noida,0,SMS,0
1267,schedule call me assignment,Unknown,0,Call,121
1268,hello schedule documents meeting project update schedule,Hyderabad,0,Call,23
1269,project update schedule invoice,Unknown,0,Call,272
1270,project update schedule dinner project update,Hyderabad,0,SMS,0
1271,schedule hello meeting hello call me,Pune,0,SMS,0
1272,OTP bank alert blocked KYC update win claim now,Pune,1,Call,236
1273,blocked bank alert investment scheme,Pune,1,Call,32
1274,schedule invoice schedule call me,Bangalore,0,Call,71
1275,family trip schedule project update call me dinner,Pune,0,SMS,0
1276,assignment family trip meeting invoice hello schedule,Hyderabad,0,SMS,0
1277,invoice invoice meeting meeting,Unknown,0,SMS,0
1278,free gift bank alert win,Kolkata,1,Call,172
1279,assignment meeting meeting hello dinner meeting,Chennai,0,SMS,0
1280,dinner call me project update,Hyderabad,0,SMS,0
1281,invoice meeting schedule dinner hello assignment,Unknown,0,Call,91
1282,hello meeting family trip invoice project update schedule,Unknown,0,SMS,0
1283,family trip hello dinner dinner family trip dinner,Chennai,0,Call,172
1284,hello family trip hello schedule,Kolkata,0,SMS,0
1285,invoice assignment schedule schedule dinner meeting,Unknown,0,Call,24
1286,documents dinner meeting hello documents,Noida,0,Call,245
1287,dinner documents documents,Mumbai,0,SMS,0
1288,call me invoice call me,Hyderabad,0,Call,279
1289,meeting project update family trip assignment project update,Bangalore,0,SMS,0
1290,family trip meeting meeting,Pune,0,Call,289
1291,hello assignment invoice documents call me call me,Bangalore,0,Call,190
1292,meeting call me meeting documents meeting,Delhi,0,Call,253
1293,hello invoice schedule dinner,Noida,0,SMS,0
1294,invoice invoice project update assignment,Bangalore,0,Call,208
1295,investment scheme bank alert urgent blocked OTP OTP,Chennai,1,Call,166
1296,assignment invoice hello family trip meeting,Mumbai,0,SMS,0
1297,family trip project update family trip invoice documents invoice,Kolkata,0,Call,189
1298,assignment documents call me documents family trip,Chennai,0,Call,143
1299,family trip family trip call me assignment meeting,Noida,0,Call,166
1300,dinner assignment family trip assignment,Noida,0,Call,260
1301,project update schedule schedule dinner dinner meeting,Mumbai,0,SMS,0
1302,win claim now investment scheme blocked blocked claim now,Unknown,1,Call,178
1303,schedule invoice assignment project update,Bangalore,0,Call,107
1304,family trip call me family trip call me,Pune,0,SMS,0
1305,documents dinner assignment family trip,Pune,0,Call,220
1306,claim now win win OTP,Bangalore,1,Call,252
1307,project update project update dinner,Mumbai,0,SMS,0
1308,claim now blocked win blocked urgent win,Unknown,1,SMS,0
1309,assignment schedule family trip,Kolkata,0,SMS,0
1310,investment scheme KYC update lottery,Mumbai,1,SMS,0
1311,project update documents meeting call me,Pune,0,Call,274
1312,win KYC update urgent OTP KYC update blocked,Noida,1,SMS,0
1313,dinner family trip dinner,Noida,0,Call,125
1314,win lottery lottery,Delhi,1,SMS,0
1315,documents dinner hello,Hyderabad,0,Call,99
1316,documents schedule documents documents family trip,Chennai,0,SMS,0
1317,assignment project update family trip meeting meeting,Chennai,0,SMS,0
1318,call me call me hello meeting,Pune,0,Call,142
1319,assignment family trip schedule assignment,Chennai,0,SMS,0
1320,call me dinner assignment assignment,Chennai,0,SMS,0
1321,assignment assignment assignment call me,Mumbai,0,SMS,0
1322,meeting documents assignment,Kolkata,0,Call,173
1323,investment scheme win lottery blocked OTP,Pune,1,SMS,0
1324,schedule dinner invoice family trip project update meeting,Delhi,0,SMS,0
1325,lottery claim now urgent,Kolkata,1,Call,58
1326,hello call me dinner documents dinner invoice,Delhi,0,Call,202
1327,invoice family trip project update,Pune,0,SMS,0
1328,investment scheme OTP claim now bank alert,Unknown,1,Call,142
1329,call me schedule hello meeting call me,Unknown,0,Call,43
1330,hello schedule call me family trip hello meeting,Chennai,0,Call,185
1331,assignment family trip documents meeting project update dinner,Noida,0,SMS,0
1332,project update invoice assignment documents documents,Mumbai,0,SMS,0
1333,dinner hello dinner invoice project update,Chennai,0,Call,81
1334,blocked win lottery,Hyderabad,1,SMS,0
1335,investment scheme free gift claim now free gift claim now OTP,Unknown,1,Call,46
1336,assignment meeting assignment hello invoice,Chennai,0,SMS,0
1337,call me invoice hello invoice,Noida,0,Call,13
1338,assignment family trip invoice schedule schedule,Delhi,0,SMS,0
1339,documents schedule invoice invoice family trip,Delhi,0,Call,82
1340,schedule project update invoice meeting,Bangalore,0,SMS,0
1341,meeting call me family trip hello project update invoice,Mumbai,0,SMS,0
1342,assignment dinner dinner hello documents assignment,Delhi,0,Call,224
1343,urgent KYC update urgent bank alert free gift blocked,Bangalore,1,SMS,0
1344,family trip assignment hello project update assignment,Unknown,0,SMS,0
1345,assignment schedule project update meeting schedule,Delhi,0,SMS,0
1346,hello meeting dinner dinner assignment,Chennai,0,SMS,0
1347,schedule invoice project update meeting,Noida,0,SMS,0
1348,project update schedule assignment family trip dinner meeting,Hyderabad,0,SMS,0
1349,lottery KYC update lottery OTP,Delhi,1,SMS,0
1350,meeting meeting project update,Hyderabad,0,SMS,0
1351,investment scheme free gift lottery claim now,Hyderabad,1,Call,234
1352,assignment documents hello,Hyderabad,0,SMS,0
1353,project update hello family trip meeting dinner invoice,Kolkata,0,Call,196
1354,project update hello meeting dinner dinner,Hyderabad,0,SMS,0
1355,family trip assignment invoice call me invoice,Kolkata,0,Call,169
1356,bank alert OTP investment scheme win,Noida,1,SMS,0
1357,investment scheme bank alert bank alert win win,Hyderabad,1,Call,120
1358,project update assignment meeting,Bangalore,0,Call,151
1359,hello documents project update hello documents assignment,Hyderabad,0,SMS,0
1360,hello project update call me family trip,Pune,0,Call,120
1361,KYC update urgent urgent KYC update win claim now,Mumbai,1,SMS,0
1362,project update assignment project update,Bangalore,0,SMS,0
1363,assignment invoice call me,Delhi,0,Call,173
1364,assignment schedule dinner family trip,Noida,0,SMS,0
1365,dinner assignment schedule meeting call me,Noida,0,Call,99
1366,call me meeting family trip invoice,Pune,0,Call,81
1367,documents schedule assignment documents family trip invoice,Pune,0,SMS,0
1368,free gift investment scheme investment scheme,Pune,1,SMS,0
1369,invoice dinner schedule invoice,Pune,0,SMS,0
1370,project update project update invoice call me,Pune,0,SMS,0
1371,claim now KYC update bank alert win blocked claim now,Unknown,1,SMS,0
1372,project update family trip family trip documents assignment,Chennai,0,Call,14
1373,KYC update claim now lottery claim now investment scheme OTP,Noida,1,Call,132
1374,dinner call me assignment family trip meeting,Pune,0,SMS,0
1375,call me project update invoice call me project update,Delhi,0,SMS,0
1376,urgent win lottery bank alert investment scheme,Unknown,1,SMS,0
1377,documents assignment assignment project update,Bangalore,0,Call,31
1378,invoice call me documents documents,Bangalore,0,Call,261
1379,call me call me family trip meeting,Kolkata,0,Call,149
1380,dinner meeting call me,Chennai,0,SMS,0
1381,invoice hello hello,Bangalore,0,SMS,0
1382,dinner call me hello dinner documents dinner,Pune,0,Call,136
1383,blocked bank alert KYC update,Noida,1,SMS,0
1384,dinner dinner dinner invoice,Kolkata,0,SMS,0
1385,dinner invoice assignment family trip assignment schedule,Mumbai,0,Call,42
1386,assignment call me documents call me,Unknown,0,Call,109
1387,lottery investment scheme KYC update win investment scheme bank alert,Mumbai,1,SMS,0
1388,assignment invoice meeting dinner meeting meeting,Mumbai,0,Call,289
1389,blocked win lottery,Pune,1,SMS,0
1390,documents dinner call me dinner hello meeting,Mumbai,0,Call,156
1391,meeting call me family trip meeting project update schedule,Mumbai,0,Call,105
1392,meeting schedule dinner assignment family trip documents,Bangalore,0,SMS,0
1393,invoice family trip invoice dinner family trip documents,Kolkata,0,SMS,0
1394,invoice call me project update family trip dinner meeting,Mumbai,0,Call,35
1395,documents invoice invoice project update,Chennai,0,SMS,0
1396,claim now OTP KYC update OTP claim now,Delhi,1,Call,174
1397,documents family trip dinner meeting,Kolkata,0,SMS,0
1398,family trip call me family trip,Chennai,0,Call,40
1399,family trip dinner project update invoice project update,Delhi,0,Call,288
1400,call me assignment meeting schedule,Mumbai,0,Call,188
1401,meeting invoice meeting,Hyderabad,0,SMS,0
1402,hello schedule call me invoice documents call me,Noida,0,Call,74
1403,hello schedule dinner,Chennai,0,Call,299
1404,hello call me invoice assignment,Mumbai,0,Call,46
1405,invoice schedule assignment project update schedule,Kolkata,0,Call,19
1406,schedule hello invoice call me dinner meeting,Bangalore,0,SMS,0
1407,bank alert urgent lottery win,Mumbai,1,SMS,0
1408,free gift claim now blocked OTP urgent lottery,Hyderabad,1,Call,110
1409,documents dinner call me invoice assignment dinner,Mumbai,0,Call,89
1410,urgent claim now win KYC update urgent,Mumbai,1,SMS,0
1411,invoice hello invoice invoice project update invoice,Noida,0,Call,200
1412,call me dinner meeting,Bangalore,0,SMS,0
1413,meeting meeting invoice documents hello hello,Chennai,0,Call,65
1414,invoice call me call me schedule invoice,Pune,0,SMS,0
1415,family trip project update meeting project update meeting assignment,Pune,0,Call,103
1416,investment scheme claim now investment scheme blocked OTP free gift,Kolkata,1,SMS,0
1417,documents project update project update assignment,Mumbai,0,SMS,0
1418,call me schedule meeting documents,Kolkata,0,SMS,0
1419,schedule dinner hello assignment meeting dinner,Chennai,0,Call,288
1420,lottery lottery investment scheme lottery,Chennai,1,SMS,0
1421,schedule schedule dinner project update,Bangalore,0,SMS,0
1422,call me documents documents family trip assignment invoice,Pune,0,Call,103
1423,invoice dinner meeting meeting assignment hello,Pune,0,Call,96
1424,project update family trip schedule meeting family trip documents,Kolkata,0,Call,143
1425,KYC update OTP investment scheme bank alert urgent,Noida,1,Call,254
1426,OTP investment scheme claim now investment scheme,Pune,1,SMS,0
1427,assignment schedule hello,Noida,0,Call,53
1428,OTP free gift win KYC update urgent,Noida,1,Call,126
1429,hello documents dinner invoice,Chennai,0,Call,163
1430,OTP investment scheme OTP blocked,Bangalore,1,Call,279
1431,family trip documents call me assignment,Kolkata,0,Call,158
1432,assignment meeting family trip meeting invoice,Delhi,0,Call,56
1433,project update project update schedule project update assignment,Kolkata,0,Call,79
1434,documents family trip schedule schedule,Noida,0,SMS,0
1435,family trip assignment invoice invoice schedule,Bangalore,0,SMS,0
1436,invoice assignment call me call me meeting hello,Chennai,0,SMS,0
1437,dinner project update invoice call me documents family trip,Chennai,0,SMS,0
1438,hello meeting dinner call me,Noida,0,SMS,0
1439,meeting hello family trip project update call me,Noida,0,Call,104
1440,family trip dinner invoice hello dinner project update,Hyderabad,0,Call,132
1441,bank alert investment scheme win OTP free gift claim now,Hyderabad,1,Call,55
1442,hello documents family trip assignment documents call me,Noida,0,Call,286
1443,call me hello assignment call me,Pune,0,SMS,0
1444,documents assignment documents project update dinner,Kolkata,0,SMS,0
1445,investment scheme lottery urgent urgent investment scheme,Pune,1,Call,280
1446,invoice call me project update invoice invoice meeting,Chennai,0,Call,78
1447,family trip assignment documents,Delhi,0,SMS,0
1448,free gift claim now win bank alert,Kolkata,1,SMS,0
1449,lottery OTP free gift,Pune,1,SMS,0
1450,schedule dinner invoice,Pune,0,Call,183
1451,hello call me documents,Unknown,0,Call,107
1452,family trip project update call me documents,Kolkata,0,SMS,0
1453,investment scheme OTP investment scheme bank alert,Delhi,1,SMS,0
1454,meeting invoice call me hello,Bangalore,0,Call,169
1455,schedule schedule call me dinner assignment,Bangalore,0,Call,32
1456,OTP blocked win,Pune,1,Call,249
1457,invoice schedule documents,Noida,0,Call,276
1458,family trip family trip invoice dinner hello invoice,Delhi,0,SMS,0
1459,meeting dinner schedule invoice assignment family trip,Delhi,0,SMS,0
1460,documents invoice assignment,Chennai,0,SMS,0
1461,dinner meeting documents project update,Unknown,0,Call,65
1462,meeting schedule assignment,Chennai,0,Call,106
1463,invoice invoice call me,Delhi,0,Call,91
